Date,Bitcoin-BTC,Ethereum-ETH,Bitcoin-BSV,Litecoin-LTC,Monero-XMR,Dash-DASH,Kusama-KSM,Zcash-ZEC,Bitcoin Cash-BCH,Counos-CCXX
9/18/2016,609.23,13.19,#N/A,3.83,10.56,11.54,#N/A,#N/A,#N/A,#N/A
9/17/2016,609.87,12.43,#N/A,4.04,9.45,11.64,#N/A,#N/A,#N/A,#N/A
9/16/2016,605.98,12.7,#N/A,3.81,9.68,11.78,#N/A,#N/A,#N/A,#N/A
9/15/2016,606.97,12.56,#N/A,3.81,8.91,11.72,#N/A,#N/A,#N/A,#N/A
9/14/2016,607.16,11.94,#N/A,3.81,9.41,12.21,#N/A,#N/A,#N/A,#N/A
9/13/2016,610.68,11.92,#N/A,3.83,10.51,12.71,#N/A,#N/A,#N/A,#N/A
9/12/2016,609.24,11.92,#N/A,3.82,10.88,13,#N/A,#N/A,#N/A,#N/A
9/11/2016,608.24,11.89,#N/A,3.82,10.03,12.26,#N/A,#N/A,#N/A,#N/A
9/10/2016,606.72,11.64,#N/A,3.86,10.69,11.14,#N/A,#N/A,#N/A,#N/A
9/9/2016,623.51,12.17,#N/A,3.97,12.23,11.42,#N/A,#N/A,#N/A,#N/A
9/8/2016,622.86,11.65,#N/A,3.97,12.43,11.22,#N/A,#N/A,#N/A,#N/A
9/7/2016,626.32,11.35,#N/A,3.99,12.74,11.69,#N/A,#N/A,#N/A,#N/A
9/6/2016,614.54,11.55,#N/A,3.97,11.83,11.28,#N/A,#N/A,#N/A,#N/A
9/5/2016,610.44,11.69,#N/A,3.97,12.46,10.92,#N/A,#N/A,#N/A,#N/A
9/4/2016,606.59,11.72,#N/A,3.98,13.96,11.27,#N/A,#N/A,#N/A,#N/A
9/3/2016,608.63,11.68,#N/A,4.01,13.39,11.39,#N/A,#N/A,#N/A,#N/A
9/2/2016,598.21,11.76,#N/A,3.89,10.59,11.45,#N/A,#N/A,#N/A,#N/A
9/1/2016,575.54,12.11,#N/A,3.82,10.21,11.36,#N/A,#N/A,#N/A,#N/A
8/31/2016,572.3,11.99,#N/A,3.83,8,11.45,#N/A,#N/A,#N/A,#N/A
8/30/2016,575.47,11.67,#N/A,3.8,8.58,11.89,#N/A,#N/A,#N/A,#N/A
8/29/2016,577.5,11.23,#N/A,3.8,8.49,11.77,#N/A,#N/A,#N/A,#N/A
8/28/2016,574.11,10.98,#N/A,3.76,8.5,11.68,#N/A,#N/A,#N/A,#N/A
8/27/2016,573.91,10.93,#N/A,3.74,9.51,12.42,#N/A,#N/A,#N/A,#N/A
8/26/2016,569.95,11.15,#N/A,3.74,5.3,12.57,#N/A,#N/A,#N/A,#N/A
8/25/2016,579.65,11.3,#N/A,3.83,4.18,12.74,#N/A,#N/A,#N/A,#N/A
8/24/2016,577.76,11.36,#N/A,3.8,4.15,12.31,#N/A,#N/A,#N/A,#N/A
8/23/2016,580.18,11.04,#N/A,3.86,4.42,13.28,#N/A,#N/A,#N/A,#N/A
8/22/2016,583.41,11.03,#N/A,3.93,4.72,13.42,#N/A,#N/A,#N/A,#N/A
8/21/2016,586.75,11.12,#N/A,3.66,3.99,14.21,#N/A,#N/A,#N/A,#N/A
8/20/2016,581.31,11.18,#N/A,3.62,2.54,13.41,#N/A,#N/A,#N/A,#N/A
8/19/2016,581.7,11.25,#N/A,3.62,2.44,13.1,#N/A,#N/A,#N/A,#N/A
8/18/2016,575.63,10.75,#N/A,3.6,2.3,13.78,#N/A,#N/A,#N/A,#N/A
8/17/2016,574.32,10.76,#N/A,3.61,2.19,13.86,#N/A,#N/A,#N/A,#N/A
8/16/2016,573.22,10.75,#N/A,3.6,2.24,12.55,#N/A,#N/A,#N/A,#N/A
8/15/2016,577.44,11.14,#N/A,3.64,2.2,12.87,#N/A,#N/A,#N/A,#N/A
8/14/2016,567.24,11.22,#N/A,3.58,2.18,13.3,#N/A,#N/A,#N/A,#N/A
8/13/2016,570.47,11.19,#N/A,3.65,2.01,14.48,#N/A,#N/A,#N/A,#N/A
8/12/2016,585.59,11.57,#N/A,3.71,1.98,12.91,#N/A,#N/A,#N/A,#N/A
8/11/2016,587.56,11.78,#N/A,3.71,1.95,12.59,#N/A,#N/A,#N/A,#N/A
8/10/2016,589.12,11.69,#N/A,3.74,1.98,11.08,#N/A,#N/A,#N/A,#N/A
8/9/2016,592.1,12.14,#N/A,3.72,2.01,10.44,#N/A,#N/A,#N/A,#N/A
8/8/2016,587.8,12.24,#N/A,3.76,2.05,10.3,#N/A,#N/A,#N/A,#N/A
8/7/2016,591.05,11.25,#N/A,3.79,1.9,10.38,#N/A,#N/A,#N/A,#N/A
8/6/2016,592.69,10.91,#N/A,3.78,1.9,10.35,#N/A,#N/A,#N/A,#N/A
8/5/2016,587.78,10.88,#N/A,3.76,1.88,10.55,#N/A,#N/A,#N/A,#N/A
8/4/2016,575.04,10.93,#N/A,3.73,1.79,9.72,#N/A,#N/A,#N/A,#N/A
8/3/2016,578.29,11.04,#N/A,3.75,1.85,9.53,#N/A,#N/A,#N/A,#N/A
8/2/2016,566.35,10.29,#N/A,3.72,1.57,9.33,#N/A,#N/A,#N/A,#N/A
8/1/2016,547.47,8.79,#N/A,3.64,1.49,9.16,#N/A,#N/A,#N/A,#N/A
7/31/2016,606.27,10.94,#N/A,3.86,1.7,9.9,#N/A,#N/A,#N/A,#N/A
7/30/2016,624.68,11.88,#N/A,4.01,1.82,9.51,#N/A,#N/A,#N/A,#N/A
7/29/2016,655.05,12.46,#N/A,4.06,1.91,9.22,#N/A,#N/A,#N/A,#N/A
7/28/2016,656.99,12.79,#N/A,4.08,1.89,9.46,#N/A,#N/A,#N/A,#N/A
7/27/2016,655.03,12.84,#N/A,3.97,1.85,9.31,#N/A,#N/A,#N/A,#N/A
7/26/2016,654.35,12.97,#N/A,3.96,1.94,9.15,#N/A,#N/A,#N/A,#N/A
7/25/2016,651.78,11.99,#N/A,3.97,1.83,8.86,#N/A,#N/A,#N/A,#N/A
7/24/2016,654.1,13.84,#N/A,4.03,1.85,9.13,#N/A,#N/A,#N/A,#N/A
7/23/2016,661.28,12.75,#N/A,4.07,1.88,9.21,#N/A,#N/A,#N/A,#N/A
7/22/2016,655.56,14.3,#N/A,4.06,1.89,9.31,#N/A,#N/A,#N/A,#N/A
7/21/2016,650.62,14.66,#N/A,4.04,1.83,9.25,#N/A,#N/A,#N/A,#N/A
7/20/2016,665.01,12.65,#N/A,4.12,1.74,8.96,#N/A,#N/A,#N/A,#N/A
7/19/2016,665.68,12.45,#N/A,4.13,1.76,8.44,#N/A,#N/A,#N/A,#N/A
7/18/2016,672.86,11.62,#N/A,4.15,1.9,8.5,#N/A,#N/A,#N/A,#N/A
7/17/2016,673.11,11.03,#N/A,4.15,1.95,8.22,#N/A,#N/A,#N/A,#N/A
7/16/2016,679.46,11.16,#N/A,4.19,1.99,8.12,#N/A,#N/A,#N/A,#N/A
7/15/2016,660.77,11.65,#N/A,4.13,1.98,8.26,#N/A,#N/A,#N/A,#N/A
7/14/2016,663.26,11.95,#N/A,4.16,1.99,8.09,#N/A,#N/A,#N/A,#N/A
7/13/2016,658.08,11.51,#N/A,4.15,2.01,7.75,#N/A,#N/A,#N/A,#N/A
7/12/2016,654.47,10.5,#N/A,4.14,1.93,7.84,#N/A,#N/A,#N/A,#N/A
7/11/2016,664.55,10.52,#N/A,4.15,1.99,7.84,#N/A,#N/A,#N/A,#N/A
7/10/2016,647.66,10.46,#N/A,4.09,1.98,7.96,#N/A,#N/A,#N/A,#N/A
7/9/2016,649.36,10.95,#N/A,4.1,1.91,7.42,#N/A,#N/A,#N/A,#N/A
7/8/2016,650.96,10.97,#N/A,4.16,1.96,7.36,#N/A,#N/A,#N/A,#N/A
7/7/2016,666.52,11.39,#N/A,4.22,1.98,7.45,#N/A,#N/A,#N/A,#N/A
7/6/2016,640.56,10.11,#N/A,4.11,1.9,7.03,#N/A,#N/A,#N/A,#N/A
7/5/2016,677.33,10.53,#N/A,4.47,1.94,6.98,#N/A,#N/A,#N/A,#N/A
7/4/2016,670.63,10.61,#N/A,4.45,1.73,6.99,#N/A,#N/A,#N/A,#N/A
7/3/2016,683.66,11.47,#N/A,4.54,1.71,7.08,#N/A,#N/A,#N/A,#N/A
7/2/2016,658.66,11.72,#N/A,4.25,1.7,7.01,#N/A,#N/A,#N/A,#N/A
7/1/2016,703.7,12.13,#N/A,4.59,1.75,7.18,#N/A,#N/A,#N/A,#N/A
6/30/2016,676.3,12.2,#N/A,4.26,1.66,7.24,#N/A,#N/A,#N/A,#N/A
6/29/2016,673.34,12.46,#N/A,4.19,1.61,7.13,#N/A,#N/A,#N/A,#N/A
6/28/2016,639.89,12.61,#N/A,4.06,1.55,6.99,#N/A,#N/A,#N/A,#N/A
6/27/2016,647,12.18,#N/A,4.1,1.49,6.91,#N/A,#N/A,#N/A,#N/A
6/26/2016,655.28,13.88,#N/A,4.12,1.48,7.01,#N/A,#N/A,#N/A,#N/A
6/25/2016,629.37,13.85,#N/A,4.07,1.48,6.78,#N/A,#N/A,#N/A,#N/A
6/24/2016,665.12,14.28,#N/A,4.23,1.55,6.86,#N/A,#N/A,#N/A,#N/A
6/23/2016,665.3,14.33,#N/A,4.28,1.59,7.13,#N/A,#N/A,#N/A,#N/A
6/22/2016,623.98,13.68,#N/A,3.85,1.56,7.24,#N/A,#N/A,#N/A,#N/A
6/21/2016,596.12,13.1,#N/A,3.91,1.5,7.34,#N/A,#N/A,#N/A,#N/A
6/20/2016,666.65,13.31,#N/A,4.82,1.61,7.78,#N/A,#N/A,#N/A,#N/A
6/19/2016,737.23,11.84,#N/A,5.29,1.83,8.29,#N/A,#N/A,#N/A,#N/A
6/18/2016,763.78,12.23,#N/A,5.59,1.87,7.99,#N/A,#N/A,#N/A,#N/A
6/17/2016,756.23,11.33,#N/A,5.56,2.01,8.16,#N/A,#N/A,#N/A,#N/A
6/16/2016,748.91,15.38,#N/A,5.59,1.75,8.36,#N/A,#N/A,#N/A,#N/A
6/15/2016,766.31,20.59,#N/A,5.66,1.58,8.59,#N/A,#N/A,#N/A,#N/A
6/14/2016,694.47,18.35,#N/A,5.24,1.46,8.14,#N/A,#N/A,#N/A,#N/A
6/13/2016,685.56,18.89,#N/A,5.2,1.39,8.2,#N/A,#N/A,#N/A,#N/A
6/12/2016,704.38,17.6,#N/A,5.29,1.28,7.72,#N/A,#N/A,#N/A,#N/A
6/11/2016,672.78,15.74,#N/A,5.33,1.25,7.66,#N/A,#N/A,#N/A,#N/A
6/10/2016,606.73,14.19,#N/A,5.01,1.14,7.9,#N/A,#N/A,#N/A,#N/A
6/9/2016,577.47,13.91,#N/A,4.84,1.15,7.84,#N/A,#N/A,#N/A,#N/A
6/8/2016,574.63,14.4,#N/A,4.69,1.11,7.82,#N/A,#N/A,#N/A,#N/A
6/7/2016,581.65,14.42,#N/A,4.75,1,7.88,#N/A,#N/A,#N/A,#N/A
6/6/2016,576.6,14.51,#N/A,4.77,1.01,7.91,#N/A,#N/A,#N/A,#N/A
6/5/2016,585.54,13.93,#N/A,4.96,1.01,7.77,#N/A,#N/A,#N/A,#N/A
6/4/2016,574.98,13.98,#N/A,4.81,1,7.58,#N/A,#N/A,#N/A,#N/A
6/3/2016,572.73,13.74,#N/A,4.81,0.9744,8.05,#N/A,#N/A,#N/A,#N/A
6/2/2016,569.19,13.85,#N/A,4.86,0.9452,8.06,#N/A,#N/A,#N/A,#N/A
6/1/2016,537.97,13.74,#N/A,4.72,0.9267,8.1,#N/A,#N/A,#N/A,#N/A
5/31/2016,536.92,14,#N/A,4.74,0.9149,8.26,#N/A,#N/A,#N/A,#N/A
5/30/2016,531.39,14.08,#N/A,4.65,0.9287,8.18,#N/A,#N/A,#N/A,#N/A
5/29/2016,533.86,12.73,#N/A,4.67,0.9105,8.2,#N/A,#N/A,#N/A,#N/A
5/28/2016,526.23,12.35,#N/A,4.61,0.8817,8.19,#N/A,#N/A,#N/A,#N/A
5/27/2016,530.04,11.89,#N/A,4.7,0.9197,7.85,#N/A,#N/A,#N/A,#N/A
5/26/2016,473.46,11.3,#N/A,4.5,0.8591,7.5,#N/A,#N/A,#N/A,#N/A
5/25/2016,453.38,12.43,#N/A,4.08,0.8602,7.39,#N/A,#N/A,#N/A,#N/A
5/24/2016,449.6,12.53,#N/A,4.05,0.8659,7.61,#N/A,#N/A,#N/A,#N/A
5/23/2016,445.98,12.73,#N/A,3.95,0.9011,7.76,#N/A,#N/A,#N/A,#N/A
5/22/2016,444.15,13.46,#N/A,3.97,0.9147,8.1,#N/A,#N/A,#N/A,#N/A
5/21/2016,439.32,14.29,#N/A,3.93,0.9388,8.1,#N/A,#N/A,#N/A,#N/A
5/20/2016,443.19,14.02,#N/A,3.95,0.9754,8.24,#N/A,#N/A,#N/A,#N/A
5/19/2016,442.68,13.64,#N/A,3.88,0.9422,7.95,#N/A,#N/A,#N/A,#N/A
5/18/2016,438.71,14.77,#N/A,3.83,0.8536,7.7,#N/A,#N/A,#N/A,#N/A
5/17/2016,454.62,13.56,#N/A,4,0.8405,7.39,#N/A,#N/A,#N/A,#N/A
5/16/2016,453.78,12.2,#N/A,3.98,0.8133,7.41,#N/A,#N/A,#N/A,#N/A
5/15/2016,454.16,11.17,#N/A,4.01,0.8184,7.27,#N/A,#N/A,#N/A,#N/A
5/14/2016,457.57,9.96,#N/A,4.06,0.8238,7,#N/A,#N/A,#N/A,#N/A
5/13/2016,455.67,10.24,#N/A,4.01,0.8389,6.95,#N/A,#N/A,#N/A,#N/A
5/12/2016,455.67,10.51,#N/A,3.93,0.8478,6.97,#N/A,#N/A,#N/A,#N/A
5/11/2016,454.77,10.06,#N/A,3.86,0.8757,6.78,#N/A,#N/A,#N/A,#N/A
5/10/2016,452.73,10,#N/A,3.88,0.8597,6.76,#N/A,#N/A,#N/A,#N/A
5/9/2016,450.89,9.36,#N/A,3.82,0.8295,6.79,#N/A,#N/A,#N/A,#N/A
5/8/2016,460.48,9.3,#N/A,4.06,0.8254,6.59,#N/A,#N/A,#N/A,#N/A
5/7/2016,458.55,9.48,#N/A,3.94,0.8506,6.69,#N/A,#N/A,#N/A,#N/A
5/6/2016,458.54,9.37,#N/A,3.95,0.8801,6.58,#N/A,#N/A,#N/A,#N/A
5/5/2016,459.6,9.35,#N/A,3.82,0.8775,6.77,#N/A,#N/A,#N/A,#N/A
5/4/2016,447.98,9.83,#N/A,3.71,0.9068,6.82,#N/A,#N/A,#N/A,#N/A
5/3/2016,446.72,9.41,#N/A,3.75,0.9165,6.84,#N/A,#N/A,#N/A,#N/A
5/2/2016,450.3,9.31,#N/A,3.74,0.9082,6.8,#N/A,#N/A,#N/A,#N/A
5/1/2016,444.67,10.16,#N/A,3.68,0.9644,6.83,#N/A,#N/A,#N/A,#N/A
4/30/2016,451.88,8.85,#N/A,3.71,0.9143,6.79,#N/A,#N/A,#N/A,#N/A
4/29/2016,448.32,8.81,#N/A,3.66,0.9165,6.83,#N/A,#N/A,#N/A,#N/A
4/28/2016,455.1,7.46,#N/A,3.81,0.8837,6.6,#N/A,#N/A,#N/A,#N/A
4/27/2016,449.01,7.17,#N/A,3.79,0.9048,6.46,#N/A,#N/A,#N/A,#N/A
4/26/2016,444.69,7.76,#N/A,3.89,0.9415,6.28,#N/A,#N/A,#N/A,#N/A
4/25/2016,466.09,7.4,#N/A,4.05,0.8843,6.08,#N/A,#N/A,#N/A,#N/A
4/24/2016,461.43,7.55,#N/A,3.81,0.9534,6.17,#N/A,#N/A,#N/A,#N/A
4/23/2016,458.55,8,#N/A,3.63,1.01,6.44,#N/A,#N/A,#N/A,#N/A
4/22/2016,450.28,8.29,#N/A,3.33,1.04,6.51,#N/A,#N/A,#N/A,#N/A
4/21/2016,445.74,7.82,#N/A,3.32,0.9804,6.28,#N/A,#N/A,#N/A,#N/A
4/20/2016,449.42,8.1,#N/A,3.35,0.9772,6.19,#N/A,#N/A,#N/A,#N/A
4/19/2016,441.39,8.47,#N/A,3.28,1.06,6.35,#N/A,#N/A,#N/A,#N/A
4/18/2016,435.51,8.71,#N/A,3.29,1.11,6.39,#N/A,#N/A,#N/A,#N/A
4/17/2016,428.59,9.04,#N/A,3.24,1.11,6.23,#N/A,#N/A,#N/A,#N/A
4/16/2016,427.4,9.31,#N/A,3.26,1.04,6.4,#N/A,#N/A,#N/A,#N/A
4/15/2016,430.57,8.61,#N/A,3.27,0.978,6.3,#N/A,#N/A,#N/A,#N/A
4/14/2016,429.71,8.24,#N/A,3.28,0.9901,6.03,#N/A,#N/A,#N/A,#N/A
4/13/2016,424.28,8.39,#N/A,3.24,1.01,6.41,#N/A,#N/A,#N/A,#N/A
4/12/2016,423.73,8.04,#N/A,3.24,1.03,6.51,#N/A,#N/A,#N/A,#N/A
4/11/2016,425.19,7.44,#N/A,3.26,0.956,6.5,#N/A,#N/A,#N/A,#N/A
4/10/2016,422.48,8.64,#N/A,3.24,1.02,6.35,#N/A,#N/A,#N/A,#N/A
4/9/2016,421.56,8.94,#N/A,3.23,1.1,6.54,#N/A,#N/A,#N/A,#N/A
4/8/2016,419.41,9.15,#N/A,3.22,1.13,6.68,#N/A,#N/A,#N/A,#N/A
4/7/2016,420.35,9.72,#N/A,3.22,1.24,6.99,#N/A,#N/A,#N/A,#N/A
4/6/2016,422.74,10.07,#N/A,3.25,1.5,6.9,#N/A,#N/A,#N/A,#N/A
4/5/2016,423.41,10.69,#N/A,3.26,1.51,7.02,#N/A,#N/A,#N/A,#N/A
4/4/2016,424.03,10.44,#N/A,3.25,1.52,7.07,#N/A,#N/A,#N/A,#N/A
4/3/2016,421.44,11.16,#N/A,3.25,1.6,6.96,#N/A,#N/A,#N/A,#N/A
4/2/2016,420.9,11.62,#N/A,3.26,1.54,7,#N/A,#N/A,#N/A,#N/A
4/1/2016,420.87,11.6,#N/A,3.26,1.55,7.05,#N/A,#N/A,#N/A,#N/A
3/31/2016,417.96,11.66,#N/A,3.24,1.46,7.07,#N/A,#N/A,#N/A,#N/A
3/30/2016,416.73,11.4,#N/A,3.26,1.4,6.88,#N/A,#N/A,#N/A,#N/A
3/29/2016,414.82,11.95,#N/A,3.22,1.45,6.78,#N/A,#N/A,#N/A,#N/A
3/28/2016,416.52,11.66,#N/A,3.23,1.49,7.08,#N/A,#N/A,#N/A,#N/A
3/27/2016,424.23,11.67,#N/A,3.26,1.49,7.06,#N/A,#N/A,#N/A,#N/A
3/26/2016,426.77,10.42,#N/A,3.3,1.53,7.05,#N/A,#N/A,#N/A,#N/A
3/25/2016,417.95,10.97,#N/A,3.23,1.7,7.21,#N/A,#N/A,#N/A,#N/A
3/24/2016,417.18,10.74,#N/A,3.23,1.6,7.44,#N/A,#N/A,#N/A,#N/A
3/23/2016,416.39,11.23,#N/A,3.22,1.7,6.66,#N/A,#N/A,#N/A,#N/A
3/22/2016,418.04,12.42,#N/A,3.24,1.45,6.59,#N/A,#N/A,#N/A,#N/A
3/21/2016,418.09,11.27,#N/A,3.23,1.39,6.09,#N/A,#N/A,#N/A,#N/A
3/20/2016,413.31,11.86,#N/A,3.2,1.49,6.01,#N/A,#N/A,#N/A,#N/A
3/19/2016,413.76,10.32,#N/A,3.21,1.52,6.12,#N/A,#N/A,#N/A,#N/A
3/18/2016,410.44,10.53,#N/A,3.18,1.21,5.99,#N/A,#N/A,#N/A,#N/A
3/17/2016,409.55,11,#N/A,3.17,1.15,5.95,#N/A,#N/A,#N/A,#N/A
3/16/2016,420.62,11.08,#N/A,3.31,1.3,5.98,#N/A,#N/A,#N/A,#N/A
3/15/2016,417.01,12.52,#N/A,3.31,1.15,6.33,#N/A,#N/A,#N/A,#N/A
3/14/2016,416.83,13.01,#N/A,3.31,1.14,5.84,#N/A,#N/A,#N/A,#N/A
3/13/2016,416.44,12.45,#N/A,3.3,1.12,5.54,#N/A,#N/A,#N/A,#N/A
3/12/2016,414.07,14.48,#N/A,3.31,1.24,5.68,#N/A,#N/A,#N/A,#N/A
3/11/2016,411.62,13.53,#N/A,3.29,1.15,5.31,#N/A,#N/A,#N/A,#N/A
3/10/2016,421.69,11.08,#N/A,3.38,1.1,5.15,#N/A,#N/A,#N/A,#N/A
3/9/2016,417.13,11.31,#N/A,3.29,1.09,4.92,#N/A,#N/A,#N/A,#N/A
3/8/2016,414.86,11.9,#N/A,3.28,1.24,4.57,#N/A,#N/A,#N/A,#N/A
3/7/2016,413.97,9.85,#N/A,3.25,1.19,4.6,#N/A,#N/A,#N/A,#N/A
3/6/2016,414.32,9.55,#N/A,3.27,1.07,4.3,#N/A,#N/A,#N/A,#N/A
3/5/2016,407.71,11.38,#N/A,3.22,1.2,4.58,#N/A,#N/A,#N/A,#N/A
3/4/2016,400.57,11,#N/A,3.19,1.2,4.87,#N/A,#N/A,#N/A,#N/A
3/3/2016,410.94,10.41,#N/A,3.25,1.1,4.63,#N/A,#N/A,#N/A,#N/A
3/2/2016,421.65,9.29,#N/A,3.32,1.09,4.71,#N/A,#N/A,#N/A,#N/A
3/1/2016,423.99,8.47,#N/A,3.37,0.8276,3.88,#N/A,#N/A,#N/A,#N/A
2/29/2016,435.12,7.65,#N/A,3.43,0.848,3.9,#N/A,#N/A,#N/A,#N/A
2/28/2016,437.7,6.34,#N/A,3.45,0.8705,3.92,#N/A,#N/A,#N/A,#N/A
2/27/2016,433.5,6.47,#N/A,3.44,0.8705,4,#N/A,#N/A,#N/A,#N/A
2/26/2016,432.52,6.43,#N/A,3.41,0.8297,4.08,#N/A,#N/A,#N/A,#N/A
2/25/2016,432.15,5.92,#N/A,3.42,0.8136,3.97,#N/A,#N/A,#N/A,#N/A
2/24/2016,424.54,6.1,#N/A,3.37,0.8064,3.91,#N/A,#N/A,#N/A,#N/A
2/23/2016,424.95,6.24,#N/A,3.37,0.8013,4.02,#N/A,#N/A,#N/A,#N/A
2/22/2016,420.74,5.59,#N/A,3.4,0.7565,3.8,#N/A,#N/A,#N/A,#N/A
2/21/2016,437.75,5.62,#N/A,3.48,0.778,4.2,#N/A,#N/A,#N/A,#N/A
2/20/2016,438.8,4.65,#N/A,3.46,0.7821,4,#N/A,#N/A,#N/A,#N/A
2/19/2016,437.16,4.34,#N/A,3.46,0.8245,3.64,#N/A,#N/A,#N/A,#N/A
2/18/2016,420.79,4.74,#N/A,3.25,0.8191,3.51,#N/A,#N/A,#N/A,#N/A
2/17/2016,422.37,4.4,#N/A,3.25,0.7745,3.53,#N/A,#N/A,#N/A,#N/A
2/16/2016,416.32,3.76,#N/A,3.24,0.7332,3.68,#N/A,#N/A,#N/A,#N/A
2/15/2016,407.49,4.32,#N/A,3.21,0.9357,3.48,#N/A,#N/A,#N/A,#N/A
2/14/2016,400.18,5.29,#N/A,3.18,0.7916,3.78,#N/A,#N/A,#N/A,#N/A
2/13/2016,407.23,5.24,#N/A,3.21,0.8464,3.8,#N/A,#N/A,#N/A,#N/A
2/12/2016,391.86,5.39,#N/A,3.13,0.8043,3.77,#N/A,#N/A,#N/A,#N/A
2/11/2016,384.26,5.55,#N/A,3.11,0.6125,3.79,#N/A,#N/A,#N/A,#N/A
2/10/2016,379.65,6.01,#N/A,3.08,0.5164,3.26,#N/A,#N/A,#N/A,#N/A
2/9/2016,381.65,4.44,#N/A,3.1,0.4804,3.84,#N/A,#N/A,#N/A,#N/A
2/8/2016,376.03,4.04,#N/A,3.08,0.4649,3.97,#N/A,#N/A,#N/A,#N/A
2/7/2016,373.45,3.18,#N/A,3.06,0.4816,4.16,#N/A,#N/A,#N/A,#N/A
2/6/2016,376.62,2.96,#N/A,3.09,0.4794,4.21,#N/A,#N/A,#N/A,#N/A
2/5/2016,376.52,2.53,#N/A,3.1,0.4804,4.19,#N/A,#N/A,#N/A,#N/A
2/4/2016,386.55,2.54,#N/A,3.14,0.4964,4.28,#N/A,#N/A,#N/A,#N/A
2/3/2016,389.59,2.58,#N/A,3.16,0.5072,4.29,#N/A,#N/A,#N/A,#N/A
2/2/2016,369.95,2.53,#N/A,3.05,0.492,4.18,#N/A,#N/A,#N/A,#N/A
2/1/2016,374.45,2.44,#N/A,3.08,0.501,4.11,#N/A,#N/A,#N/A,#N/A
1/31/2016,373.06,2.21,#N/A,3.08,0.498,4.12,#N/A,#N/A,#N/A,#N/A
1/30/2016,368.77,2.31,#N/A,3.05,0.4834,4.11,#N/A,#N/A,#N/A,#N/A
1/29/2016,378.26,2.45,#N/A,3.08,0.5115,4.29,#N/A,#N/A,#N/A,#N/A
1/28/2016,379.47,2.49,#N/A,3.11,0.5182,4.39,#N/A,#N/A,#N/A,#N/A
1/27/2016,380.29,2.53,#N/A,3.12,0.5631,4.22,#N/A,#N/A,#N/A,#N/A
1/26/2016,394.97,2.39,#N/A,3.29,0.6109,4.2,#N/A,#N/A,#N/A,#N/A
1/25/2016,392.15,2.28,#N/A,3.15,0.585,4.52,#N/A,#N/A,#N/A,#N/A
1/24/2016,391.73,2.5,#N/A,3.13,0.5814,4.02,#N/A,#N/A,#N/A,#N/A
1/23/2016,402.97,2.14,#N/A,3.18,0.622,4.4,#N/A,#N/A,#N/A,#N/A
1/22/2016,387.49,1.97,#N/A,3.1,0.616,4.49,#N/A,#N/A,#N/A,#N/A
1/21/2016,382.49,1.5,#N/A,3.08,0.537,5.13,#N/A,#N/A,#N/A,#N/A
1/20/2016,410.26,1.55,#N/A,3.22,0.5494,5.15,#N/A,#N/A,#N/A,#N/A
1/19/2016,420.23,1.53,#N/A,3.39,0.5351,4.77,#N/A,#N/A,#N/A,#N/A
1/18/2016,380.15,1.37,#N/A,3.02,0.5459,3.87,#N/A,#N/A,#N/A,#N/A
1/17/2016,387.17,1.43,#N/A,3.05,0.5023,4.37,#N/A,#N/A,#N/A,#N/A
1/16/2016,382.3,1.33,#N/A,3.03,0.4508,4.95,#N/A,#N/A,#N/A,#N/A
1/15/2016,387.54,1.22,#N/A,3.09,0.4967,3.89,#N/A,#N/A,#N/A,#N/A
1/14/2016,364.33,1.21,#N/A,3,0.4285,3.36,#N/A,#N/A,#N/A,#N/A
1/13/2016,430.31,1.19,#N/A,3.47,0.4865,3.4,#N/A,#N/A,#N/A,#N/A
1/12/2016,432.37,1.13,#N/A,3.48,0.4843,3.1,#N/A,#N/A,#N/A,#N/A
1/11/2016,435.69,1.14,#N/A,3.49,0.4901,3.03,#N/A,#N/A,#N/A,#N/A
1/10/2016,448.43,1.06,#N/A,3.56,0.482,3.15,#N/A,#N/A,#N/A,#N/A
1/9/2016,447.99,0.9992,#N/A,3.54,0.4886,3.29,#N/A,#N/A,#N/A,#N/A
1/8/2016,447.61,0.9868,#N/A,3.56,0.4901,3.18,#N/A,#N/A,#N/A,#N/A
1/7/2016,453.23,0.9868,#N/A,3.57,0.4884,3.31,#N/A,#N/A,#N/A,#N/A
1/6/2016,458.05,0.942,#N/A,3.6,0.4925,3.38,#N/A,#N/A,#N/A,#N/A
1/5/2016,429.11,0.9509,#N/A,3.45,0.5051,3.38,#N/A,#N/A,#N/A,#N/A
1/4/2016,431.96,0.9502,#N/A,3.47,0.4993,3.33,#N/A,#N/A,#N/A,#N/A
1/3/2016,433.09,0.9545,#N/A,3.5,0.5174,3.32,#N/A,#N/A,#N/A,#N/A
1/2/2016,430.01,0.9719,#N/A,3.48,0.5003,3.24,#N/A,#N/A,#N/A,#N/A
1/1/2016,433.44,0.9371,#N/A,3.5,0.5327,3.28,#N/A,#N/A,#N/A,#N/A
12/31/2015,434.33,0.948,#N/A,3.51,0.4979,3.38,#N/A,#N/A,#N/A,#N/A
12/30/2015,430.57,0.9335,#N/A,3.48,0.4704,3.27,#N/A,#N/A,#N/A,#N/A
12/29/2015,426.62,0.912,#N/A,3.46,0.441,3.52,#N/A,#N/A,#N/A,#N/A
